     1	1.96890404578e-09
     2	1.96504541483e-09
     3	1.96047597958e-09
     4	1.95586341456e-09
     5	1.95120828942e-09
     6	1.94710054727e-09
     7	1.94275363324e-09
     8	1.9383659636e-09
     9	1.93393782458e-09
    10	1.92946879863e-09
    11	1.92363516369e-09
    12	1.91935578582e-09
    13	1.91503748439e-09
    14	1.91067855381e-09
    15	1.90619122462e-09
    16	1.90213195624e-09
    17	1.89803643909e-09
    18	1.89390450259e-09
    19	1.88973377353e-09
    20	1.88521953245e-09
    21	1.88134614126e-09
    22	1.97446123359e-09
    23	1.97077496081e-09
    24	1.96622574522e-09
    25	1.96200954431e-09
    26	1.95663232456e-09
    27	1.95121046024e-09
    28	1.94585594714e-09
    29	1.94114064269e-09
    30	1.93842552121e-09
    31	1.93412665431e-09
    32	1.92977595514e-09
    33	1.92537399146e-09
    34	1.92092050643e-09
    35	1.9164140143e-09
    36	1.91297912871e-09
    37	1.90680511483e-09
    38	1.90230174799e-09
    39	1.89976070726e-09
    40	1.89486587706e-09
    41	1.89104594805e-09
    42	1.88650293451e-09
    43	1.98009994486e-09
    44	1.97774498855e-09
    45	1.9725729394e-09
    46	1.96730157149e-09
    47	1.96195238911e-09
    48	1.95667387138e-09
    49	1.95133272189e-09
    50	1.94616856229e-09
    51	1.94323053372e-09
    52	1.93941587857e-09
    53	1.93507636211e-09
    54	1.93068478906e-09
    55	1.92644791481e-09
    56	1.92174755477e-09
    57	1.91720002528e-09
    58	1.91400516591e-09
    59	1.90963785776e-09
    60	1.90481046964e-09
    61	1.89992663997e-09
    62	1.89498573328e-09
    63	1.89109513976e-09
    64	1.987516665e-09
    65	1.98190072809e-09
    66	1.97789401681e-09
    67	1.97262773584e-09
    68	1.96742054326e-09
    69	1.96215633205e-09
    70	1.95794075375e-09
    71	1.95345859907e-09
    72	1.94955547944e-09
    73	1.94522524188e-09
    74	1.94083936349e-09
    75	1.93601334684e-09
    76	1.93178041887e-09
    77	1.92709867258e-09
    78	1.92256293578e-09
    79	1.91797397809e-09
    80	1.91416393258e-09
    81	1.90987945728e-09
    82	1.90500574523e-09
    83	1.90007613823e-09
    84	1.89618485759e-09
    85	1.99127716698e-09
    86	1.98761145235e-09
    87	1.98324853956e-09
    88	1.97809705601e-09
    89	1.9729083073e-09
    90	1.96765713269e-09
    91	1.96234238971e-09
    92	1.95696556191e-09
    93	1.95415372033e-09
    94	1.94945386625e-09
    95	1.94572893453e-09
    96	1.94135985474e-09
    97	1.93693901488e-09
    98	1.9324674865e-09
    99	1.92794265366e-09
   100	1.9233659539e-09
   101	1.91977375335e-09
   102	1.91496725437e-09
   103	1.91010381696e-09
   104	1.90540472075e-09
   105	1.90129202567e-09
   106	1.99840594117e-09
   107	1.99321211639e-09
   108	1.98729085695e-09
   109	1.98359053467e-09
   110	1.97841457211e-09
   111	1.97317614117e-09
